common_name,name,current_resident,dob,birth_type,dod,age,weight,age_at_wt_y
Red Ruffed Lemur,Corona,N,1988-04-30,captive,2004-02-15,15.81,3690,5.36
Red Ruffed Lemur,Crater,N,1987-04-20,captive,2018-04-04,30.98,3250,6.01
Red Ruffed Lemur,Cynthia,N,1981-03-30,captive,2016-04-28,35.1,3040,24.79
Red Ruffed Lemur,Cynthia-B,N,1990-04-20,captive,1990-04-20,0,110,0
Red Ruffed Lemur,Cynthia-C,N,1990-04-20,captive,1990-04-20,0,80,0
Red Ruffed Lemur,Cynthia-D,N,1991-04-26,captive,1991-04-26,0,130,0
Red Ruffed Lemur,Dembowska,N,1991-04-14,captive,2008-04-19,17.03,3300,17.02
Red Ruffed Lemur,Dembowska,N,1991-04-14,captive,2008-04-19,17.03,3330,17.02
Red Ruffed Lemur,Deneb,N,1983-04-15,captive,2016-06-03,33.16,4200,3.58
Red Ruffed Lemur,Denebola,N,1991-04-14,captive,2009-03-04,17.9,3890,3.86
Red Ruffed Lemur,Diana,N,1980-05-04,captive,2005-02-17,24.81,3169,7.52
Red Ruffed Lemur,Diphda,N,1990-04-28,captive,2010-02-15,19.82,3040,19.82
Red Ruffed Lemur,Dorado,N,1991-04-14,captive,NA,14.36,3480,5.65
Red Ruffed Lemur,Enif,N,1990-04-29,captive,2008-08-19,18.32,3200,3.37
Red Ruffed Lemur,Esther,N,2009-04-29,captive,NA,8.91,4035,4.51
Red Ruffed Lemur,Eunomia,N,1990-04-28,captive,1999-09-10,9.38,3050,6.61
Red Ruffed Lemur,Flip,N,1988-06-03,captive,2006-04-16,17.88,3740,17.85
Red Ruffed Lemur,Galaxy,Y,1984-10-01,wild,NA,34.37,3240,34.37
Red Ruffed Lemur,Ge,N,1983-04-27,captive,2013-04-04,29.96,2887,1.97
Red Ruffed Lemur,Geos,N,1983-04-27,captive,1989-07-09,6.21,3936,1.97
Red Ruffed Lemur,Hades,N,1978-04-21,captive,1988-09-27,10.44,2875,0.69
Red Ruffed Lemur,Hercules,N,1990-04-29,captive,2004-08-03,14.27,2896,1.96
Red Ruffed Lemur,Hermes,N,1982-05-08,captive,2001-05-01,18.99,4310,9.96
Red Ruffed Lemur,Himalia,N,1981-05-19,captive,1992-04-29,10.95,4310,10.74
Red Ruffed Lemur,Hunter,Y,1996-05-17,captive,NA,22.74,4120,22.6
Red Ruffed Lemur,Hydra Ii,N,2008-05-24,captive,NA,10.52,4180,3.55
Red Ruffed Lemur,Hydrus,N,1994-05-02,captive,2000-03-21,5.89,3480,1.96
Red Ruffed Lemur,Indus,N,1989-04-18,captive,1998-09-30,9.46,3105,2.41
Red Ruffed Lemur,Iris,N,1992-05-11,captive,2017-02-03,24.75,2780,24.28
Red Ruffed Lemur,Izar,N,1985-05-03,captive,2018-06-14,33.14,3840,7.01
Red Ruffed Lemur,Janus,N,1985-04-27,captive,2000-06-16,15.15,3628,3.18
Red Ruffed Lemur,Jethys,N,1992-05-11,captive,2018-11-08,26.51,3000,13.67
Red Ruffed Lemur,Josephine,N,2001-05-31,captive,NA,17.7,3945,14.22
Red Ruffed Lemur,Jove,N,1983-04-27,captive,2009-01-30,25.78,3260,9.99
Red Ruffed Lemur,Joven,N,1988-05-03,captive,2013-08-02,25.27,3080,7
Red Ruffed Lemur,Judith,Y,2018-05-14,captive,NA,0.73,2680,0.68
Red Ruffed Lemur,Jupiter,N,1978-04-21,captive,1996-10-06,18.47,3430,14.45
Red Ruffed Lemur,Kalani,Y,2016-06-08,captive,NA,2.67,3920,2.62
Red Ruffed Lemur,Kochab,N,1986-03-30,captive,2002-10-30,16.6,2965,0.53
Red Ruffed Lemur,Kornephoros,N,1999-05-17,captive,2017-12-22,18.61,1840,0.35
Red Ruffed Lemur,Lacerta,N,1986-03-30,captive,2008-02-21,21.91,3532,1.68
Red Ruffed Lemur,Little Dipper,N,2002-05-26,captive,NA,16.58,3220,6.26
Red Ruffed Lemur,Lynx,N,1987-04-15,captive,NA,31.72,3105,2.82
Red Ruffed Lemur,Lyra,N,2008-05-24,captive,NA,10.54,4110,3.73
Red Ruffed Lemur,Lysithea,N,1981-05-19,captive,1982-10-11,1.4,2733,0.88
Red Ruffed Lemur,Mae,Y,2018-05-14,captive,NA,0.73,2780,0.68
Red Ruffed Lemur,Menkib,N,1985-05-05,captive,1995-06-22,10.14,3759,2.71
Red Ruffed Lemur,Miaplacidus,N,1987-04-15,captive,1997-11-05,10.57,4013,4.28
Red Ruffed Lemur,Mimosa Ii,N,1987-04-20,captive,2012-05-18,25.1,2533,1.12
Red Ruffed Lemur,Minias,Y,1994-04-26,captive,NA,24.8,3440,24.78
Red Ruffed Lemur,Mirfak,N,1992-05-08,captive,1994-11-19,2.53,3340,1.57
Red Ruffed Lemur,Murzim,N,1992-05-08,captive,2010-04-14,17.95,3600,5.69
Red Ruffed Lemur,Musca,N,1987-04-27,captive,2009-07-16,22.24,3950,2.54
Red Ruffed Lemur,Neptune,N,1980-05-04,captive,2003-08-25,23.32,3385,1.71
Red Ruffed Lemur,Neptunia,N,1984-04-22,captive,1994-06-01,10.12,3087,1.1
Red Ruffed Lemur,Neried,N,1984-04-22,captive,1994-10-26,10.52,1153,0.25
Red Ruffed Lemur,Nova,N,1980-05-11,captive,NA,25.29,3250,16.67
Red Ruffed Lemur,Nunki,N,1990-04-28,captive,2011-12-23,21.67,3730,21.67
Red Ruffed Lemur,Omega,N,1984-05-14,captive,2004-10-17,20.44,2447,0.92
Red Ruffed Lemur,Orion Jr,N,2009-04-29,captive,NA,9.42,3715,4.52
Red Ruffed Lemur,Pandora,Y,2011-05-10,captive,NA,7.75,4480,7.7
Red Ruffed Lemur,Pasiphae,N,1987-04-15,captive,1999-01-12,11.75,3283,4.28
Red Ruffed Lemur,Peacock,N,1989-04-29,captive,2013-06-06,24.12,3810,3.93
Red Ruffed Lemur,Persephone-A,N,1982-05-08,captive,1982-05-09,0,94,0
Red Ruffed Lemur,Phoebe,N,2009-04-29,captive,NA,9.42,4320,4.45
Red Ruffed Lemur,Phoenix,N,1981-05-19,captive,2003-05-14,22,3800,16.55
Red Ruffed Lemur,Piazzia,N,1991-06-17,captive,2014-05-28,22.96,2960,7.35
Red Ruffed Lemur,Pluto Iii,N,1977-05-28,captive,1995-04-04,17.86,4536,13.39
Red Ruffed Lemur,Plutonia,N,1982-05-08,captive,1988-02-05,5.75,3396,5.61
Red Ruffed Lemur,Pollux,N,1983-04-16,captive,1999-05-25,16.12,3781,3.26
Red Ruffed Lemur,Puck,N,2012-05-10,captive,NA,5.04,3740,4.98
Red Ruffed Lemur,Pyxis Ii,Y,1995-04-29,captive,NA,23.79,4180,23.75
Red Ruffed Lemur,Rasalhague,N,1990-04-20,captive,2018-10-22,28.53,3260,7.62
Red Ruffed Lemur,Rastoban,N,1999-05-17,captive,NA,19.54,1800,0.35
Red Ruffed Lemur,Rhea,N,1973-05-20,captive,1996-01-09,22.65,4389,17.42
Red Ruffed Lemur,Sabik,N,1990-04-29,captive,2006-11-20,16.57,2950,3.37
Red Ruffed Lemur,Sagittarius,N,1992-05-11,captive,NA,26.42,3400,5.53
Red Ruffed Lemur,Sally,Y,2016-06-08,captive,NA,2.67,4000,2.64
Red Ruffed Lemur,Saturn,N,1960-10-01,wild,1987-08-04,26.86,2991,24.57
Red Ruffed Lemur,Saturna,N,1959-10-01,wild,1997-04-07,37.54,3620,37.5
Red Ruffed Lemur,Saturnilla,N,1984-04-06,captive,1989-07-26,5.31,2442,5.29
Red Ruffed Lemur,Scorpius,N,2007-07-02,captive,NA,11.25,3505,6.27
Red Ruffed Lemur,Sculptor,N,1987-04-20,captive,2017-04-15,30.01,3390,6.01
Red Ruffed Lemur,Sextans,N,1989-04-22,captive,2006-09-18,17.42,3405,2.98
Red Ruffed Lemur,Star,N,1984-10-01,wild,NA,34.26,3350,14.98
Red Ruffed Lemur,Stephano,N,2015-05-13,captive,2015-09-30,0.38,2120,0.34
Red Ruffed Lemur,Tellus,N,1975-05-17,unknown,1995-06-28,20.13,3917,9.93
Red Ruffed Lemur,Terra,N,1978-04-21,captive,1994-01-19,15.76,2885,0.69
Red Ruffed Lemur,Thetis,N,1994-04-26,captive,NA,24.71,3960,3.72
Red Ruffed Lemur,Titan,N,2012-05-10,captive,NA,5.04,3910,4.98
Red Ruffed Lemur,Toros,N,1991-06-17,captive,2014-01-06,22.57,3580,4.91
Red Ruffed Lemur,Tromdenus,N,1988-04-30,captive,2008-03-18,19.9,3030,11.4
Red Ruffed Lemur,Unicorn,N,1996-05-17,captive,2017-10-26,21.46,3250,3.35
Red Ruffed Lemur,Uranus,N,1985-04-25,captive,2006-01-06,20.72,2440,20.69
Red Ruffed Lemur,Venerius,N,1982-05-02,captive,1996-03-07,13.86,3123,1.36
Red Ruffed Lemur,Venus Ii,N,1979-05-01,captive,2000-11-26,21.59,4240,8.6
Red Ruffed Lemur,Venutia,N,1982-05-02,captive,2003-10-18,21.48,2791,1.42
Red Ruffed Lemur,Wolf 359,N,1991-04-26,captive,2013-09-06,22.38,3500,6.57
Red-Bellied Lemur,Apache,N,1980-10-01,wild,1991-03-19,10.47,2297,10.47
Red-Bellied Lemur,Arapahoe,N,1988-04-21,captive,NA,13.19,1680,13.17
Red-Bellied Lemur,Cherokee,N,1989-03-28,captive,2002-10-28,13.59,2250,5.7
Red-Bellied Lemur,Cheyenne,Y,1988-04-21,captive,NA,30.82,2280,30.78
Red-Bellied Lemur,Comanche,N,1992-05-25,captive,2006-12-15,14.57,1770,3.97
Red-Bellied Lemur,Cree,N,1997-05-14,captive,1997-08-28,0.29,345,0.29
Red-Bellied Lemur,Dido Ii,N,1984-10-01,wild,2018-07-25,33.84,1900,33.84
Red-Bellied Lemur,Eno,N,1991-04-30,captive,NA,27.61,1870,12.28
Red-Bellied Lemur,Fox,N,1995-04-07,captive,2015-06-16,20.21,1700,20.21
Red-Bellied Lemur,Hopi,N,1990-03-01,captive,2015-08-25,25.5,1615,25.5
Red-Bellied Lemur,Iroquois,N,1992-04-29,captive,2018-08-17,26.32,2180,26.32
Red-Bellied Lemur,Mohawk,N,1982-10-01,wild,2015-07-31,32.85,1960,32.85
Red-Bellied Lemur,Navajo,N,1988-10-01,wild,2012-09-18,23.98,1880,23.97
Red-Bellied Lemur,Paiute,N,1993-09-10,captive,2010-04-29,16.64,2100,16.64
Red-Bellied Lemur,Seminole,N,1982-10-01,wild,2006-02-15,23.39,1500,23.39
Red-Bellied Lemur,Seminole-A,N,1991-07-09,captive,1991-07-09,0,81.5,0
Red-Bellied Lemur,Seminole-B,N,1993-03-27,captive,1993-03-27,0,76.7,0
Red-Bellied Lemur,Seminole-C,N,1994-04-20,captive,1994-04-20,0,86.7,0
Red-Bellied Lemur,Seminole-E,N,1996-03-21,captive,1996-04-06,0.04,172,0.04
Red-Bellied Lemur,Seminole-E,N,1996-03-21,captive,1996-04-06,0.04,182,0.04
Red-Bellied Lemur,Seminole-F,N,1997-05-02,captive,1997-05-02,0,87,0
Red-Bellied Lemur,Shoshone,N,1992-04-21,captive,2005-07-09,13.22,2450,4.87
Red-Bellied Lemur,Winnebago,N,1994-06-03,captive,2016-03-19,21.81,2120,9.29
Red-Bellied Lemur,Zuni,N,1991-03-20,captive,2008-11-17,17.68,2420,3.72
Red-Fronted Brown Lemur,Akako,N,1987-04-30,captive,2006-10-21,19.49,2020,12.54
Red-Fronted Brown Lemur,Alcoba,N,1976-03-19,captive,1983-01-01,6.79,2043,0.9
Red-Fronted Brown Lemur,Annato,N,1986-06-23,captive,NA,1.98,1652,1.18
Red-Fronted Brown Lemur,Apple,N,1989-03-16,captive,NA,1.31,1701,0.67
Red-Fronted Brown Lemur,Auburn,N,1979-04-09,captive,1987-05-16,8.11,1317,0.45
Red-Fronted Brown Lemur,Barbarosa,N,1984-03-16,captive,NA,11.95,2390,11.95
Red-Fronted Brown Lemur,Beet,N,1995-03-19,captive,NA,17.92,1580,1.16
Red-Fronted Brown Lemur,Blaze,N,1985-03-09,captive,NA,3.75,1698,1.07
Red-Fronted Brown Lemur,Burgundy,N,1980-02-17,captive,NA,8.43,163,0.07
Red-Fronted Brown Lemur,Calo,N,1958-10-01,wild,1990-11-29,32.18,2690,13.42
Red-Fronted Brown Lemur,Calo-C,N,1975-03-28,captive,1975-03-30,0.01,26,0
Red-Fronted Brown Lemur,Calo-F,N,1977-03-20,captive,1977-03-22,0.01,30,0.01
Red-Fronted Brown Lemur,Calo-G,N,1981-06-06,captive,1981-06-09,0.01,32.5,0.01
Red-Fronted Brown Lemur,Calypso,N,1967-04-14,captive,1993-01-03,25.74,2962,4.89
Red-Fronted Brown Lemur,Cardinal Ii,Y,1995-03-15,captive,NA,23.92,2320,23.9
Red-Fronted Brown Lemur,Carmine,N,1991-03-11,captive,2003-09-07,12.5,1940,12.5
Red-Fronted Brown Lemur,Carotene,N,1983-05-10,captive,NA,3.87,1811,0.47
Red-Fronted Brown Lemur,Cherry,N,1983-03-27,captive,NA,5.44,713,0.33
Red-Fronted Brown Lemur,Chestnut-A,N,1981-04-11,captive,1981-04-25,0.04,77,0
Red-Fronted Brown Lemur,Cinnabar,N,1979-04-05,captive,1991-08-13,12.36,2383,6.61
Red-Fronted Brown Lemur,Cochineal,N,1983-05-08,captive,NA,3.67,2293,2.91
Red-Fronted Brown Lemur,Colorado,N,1986-03-22,captive,1990-10-10,4.56,2410,3.66
Red-Fronted Brown Lemur,Copper,N,1979-05-31,captive,NA,7.82,2742,4.41
Red-Fronted Brown Lemur,Coral,N,1980-04-06,captive,1990-03-13,9.94,37,0.01
Red-Fronted Brown Lemur,Corley,N,1972-12-12,captive,1985-04-24,12.37,2764,10.88
Red-Fronted Brown Lemur,Cranberry,N,1994-02-22,captive,NA,2.01,2020,1.5
Red-Fronted Brown Lemur,Crimson,N,1979-02-10,captive,NA,9.71,2628.5,8.94
Red-Fronted Brown Lemur,Crimson-C,N,1985-02-26,captive,1985-02-26,0,80,0
Red-Fronted Brown Lemur,Crimson-D,N,1985-02-26,captive,1985-02-26,0,76,0
Red-Fronted Brown Lemur,Dun,N,1979-03-21,captive,NA,14.73,3055.5,6.65
Red-Fronted Brown Lemur,Fiery,N,1983-03-03,captive,2013-06-21,30.32,1540,30.3
Red-Fronted Brown Lemur,Flame,N,1981-03-21,captive,NA,7.34,1875,1
Red-Fronted Brown Lemur,Flare,N,1986-03-19,captive,NA,32.67,2220,15.53
Red-Fronted Brown Lemur,Flash,N,1987-03-18,captive,NA,8.95,2230,8.94
Red-Fronted Brown Lemur,Gingy,N,1983-03-27,captive,1985-05-02,2.1,676,0.33
Red-Fronted Brown Lemur,Globin,N,1978-04-15,captive,1999-07-07,21.24,2420,21.22
Red-Fronted Brown Lemur,Hebe,N,1971-04-13,captive,NA,23.66,1580,0.96
Red-Fronted Brown Lemur,Helen,N,1977-03-16,captive,NA,2.16,1425,1.15
Red-Fronted Brown Lemur,Heme,N,1972-03-08,captive,1992-07-30,20.41,1930,20.4
Red-Fronted Brown Lemur,Henna,N,1982-03-17,captive,NA,4.81,1988,4.6
Red-Fronted Brown Lemur,Hermione,N,1968-03-28,captive,1997-03-17,28.99,2430,3.95
Red-Fronted Brown Lemur,Hermione-A,N,1974-04-15,captive,1974-04-15,0,70,0
Red-Fronted Brown Lemur,Infrared,N,1984-03-17,captive,NA,4.22,2016,4.19
Red-Fronted Brown Lemur,Joey,N,1974-03-25,captive,1974-04-30,0.1,75,0.01
Red-Fronted Brown Lemur,Juvenal,N,1958-10-01,wild,1990-11-21,32.16,1816,32.16
Red-Fronted Brown Lemur,L.p.,N,1966-03-22,captive,NA,22.25,2533,21.84
Red-Fronted Brown Lemur,Lisa Della,N,1965-03-08,captive,1987-01-21,21.89,2500,7.01
Red-Fronted Brown Lemur,Lymph,N,1977-03-17,captive,NA,6.71,2234,1.15
Red-Fronted Brown Lemur,Macho,N,1977-04-18,captive,1992-08-12,15.33,1840,0.53
Red-Fronted Brown Lemur,Magenta,N,1982-03-17,captive,NA,1.81,2515,1.72
Red-Fronted Brown Lemur,Melpomene,N,1975-03-25,captive,1987-01-01,11.78,2583,8.6
Red-Fronted Brown Lemur,Menelaus,N,1978-04-03,captive,1992-08-17,14.38,2955,6.62
Red-Fronted Brown Lemur,Nymph,N,1976-03-04,captive,1981-11-28,5.74,1816,0.94
Red-Fronted Brown Lemur,Poinsetta,N,1995-02-26,captive,NA,1,1610,0.99
Red-Fronted Brown Lemur,Radish,N,1991-03-12,captive,NA,27.82,1860,5.37
Red-Fronted Brown Lemur,Rage,N,1989-03-19,captive,2002-12-10,13.74,2060,13.7
Red-Fronted Brown Lemur,Red,N,1980-03-12,captive,NA,11.37,268,0.06
Red-Fronted Brown Lemur,Red Baron,N,1992-03-01,captive,NA,26.85,2335,4.78
Red-Fronted Brown Lemur,Red Child,N,1966-03-04,captive,1985-07-03,19.35,2091,19.19
Red-Fronted Brown Lemur,Red Devil,N,1996-03-26,captive,NA,19.14,2080,11.63
Red-Fronted Brown Lemur,Red Hot,N,1984-03-29,captive,2008-06-19,24.24,2052,2.02
Red-Fronted Brown Lemur,Red Lake,N,1983-04-24,captive,NA,24.37,2060,16.56
Red-Fronted Brown Lemur,Red Lake,N,1983-04-24,captive,NA,24.37,2060,16.56
Red-Fronted Brown Lemur,Red Oak,N,1993-03-14,captive,2017-08-09,24.42,2510,8.54
Red-Fronted Brown Lemur,Red Wing,N,1996-03-22,captive,NA,11.45,2000,3.64
Red-Fronted Brown Lemur,Redbay,Y,1995-03-24,captive,NA,23.89,2120,23.87
Red-Fronted Brown Lemur,Redbeard,N,1990-03-19,captive,NA,5.94,1730,5.94
Red-Fronted Brown Lemur,Redbrick,N,1981-03-17,captive,NA,2.81,2452,2.61
Red-Fronted Brown Lemur,Redcap,N,1981-02-26,captive,2007-04-17,26.15,2628,2.66
Red-Fronted Brown Lemur,Redcoat,N,1986-03-04,captive,NA,2.25,2397,2.22
Red-Fronted Brown Lemur,Redhead,N,1982-03-15,captive,NA,2.52,908,0.31
Red-Fronted Brown Lemur,Redneck,N,1983-04-22,captive,NA,10.54,2010,10.52
Red-Fronted Brown Lemur,Redrover,N,1982-03-01,captive,2010-08-11,28.47,2275,28.43
Red-Fronted Brown Lemur,Redskin,N,1986-03-30,captive,2006-07-10,20.29,1840,20.16
Red-Fronted Brown Lemur,Redtop,N,1974-03-15,captive,NA,14.48,2283,10.67
Red-Fronted Brown Lemur,Redwood,N,1994-04-07,captive,NA,24.67,1860,5.6
Red-Fronted Brown Lemur,Roan,N,1976-03-04,captive,NA,15.92,2897,7.92
Red-Fronted Brown Lemur,Rojo,N,1983-04-29,captive,1994-12-31,11.68,1912,2.91
Red-Fronted Brown Lemur,Rory,N,1989-04-18,captive,NA,29.64,2330,18.57
Red-Fronted Brown Lemur,Rosella,N,1992-03-08,captive,2015-02-05,22.93,2340,15.68
Red-Fronted Brown Lemur,Rosie,N,1983-03-20,captive,NA,5.24,2651,5.22
Red-Fronted Brown Lemur,Rouge,N,1977-02-27,captive,1993-11-16,16.73,2220,15.63
Red-Fronted Brown Lemur,Rouge-A,N,1984-03-14,captive,1984-03-14,0,43,0
Red-Fronted Brown Lemur,Rouge-B,N,1984-03-14,captive,1984-03-19,0.01,29.5,0.01
Red-Fronted Brown Lemur,Ruby-A,N,1981-04-19,captive,1981-04-19,0,84.5,0
Red-Fronted Brown Lemur,Ruff,N,1978-05-06,captive,NA,1.02,1081,0.32
Red-Fronted Brown Lemur,Rust,N,1977-08-17,captive,1995-05-30,17.79,530,0.13
Red-Fronted Brown Lemur,Rusty Ii,N,1983-04-29,captive,NA,3.96,1861,3.61
Red-Fronted Brown Lemur,Sindhi,N,1988-04-21,captive,1991-06-24,3.18,1761,1.92
Red-Fronted Brown Lemur,Sorrel,N,1980-04-27,captive,2005-08-09,25.3,2160,25.3
Red-Fronted Brown Lemur,Strawberry,N,1994-04-07,captive,NA,13.41,2100,5.6
Red-Fronted Brown Lemur,Tana,N,1968-10-01,wild,NA,9.99,1620,3.44
Red-Fronted Brown Lemur,Tango,N,1975-03-10,captive,1976-08-24,1.46,1226,0.41
Red-Fronted Brown Lemur,Tawny,N,1981-03-17,captive,1985-02-01,3.88,2338,2.36
Red-Fronted Brown Lemur,Terracotta,N,1981-03-09,captive,2009-10-03,28.59,94,0.01
Red-Fronted Brown Lemur,Thurber,N,1958-10-01,wild,1983-11-13,25.13,2628,25.08
Red-Fronted Brown Lemur,Tisa,N,1976-03-25,captive,NA,7.68,1589,0.65
Red-Fronted Brown Lemur,Vermillion,N,1982-03-17,captive,NA,9.36,441,0.17
Red-Fronted Brown Lemur,Vulcan,N,1976-04-24,captive,NA,7.6,1544,0.8
Ring-Tailed Lemur,Adea,N,1993-03-11,captive,NA,25.08,2550,7.24
Ring-Tailed Lemur,Aeschylus,N,1990-04-16,captive,2003-11-23,13.61,2530,13.48
Ring-Tailed Lemur,Agatha,N,1988-03-27,captive,2001-05-01,13.1,2653,2.28
Ring-Tailed Lemur,Agathon,N,2007-05-30,captive,NA,11.44,2200,2.32
Ring-Tailed Lemur,Agnostes,N,1987-06-28,captive,2004-08-20,17.16,2380,17.08
Ring-Tailed Lemur,Ajax,N,1989-03-10,captive,NA,19.62,3000,13.68
Ring-Tailed Lemur,Alastor,N,2009-07-08,captive,NA,9.5,2803,3.78
Ring-Tailed Lemur,Alastor,N,2009-07-08,captive,NA,9.5,2805,3.78
Ring-Tailed Lemur,Alena,Y,2005-03-18,captive,NA,13.9,2580,13.74
Ring-Tailed Lemur,Alexander,N,2005-03-18,captive,NA,13.76,2250,8.18
Ring-Tailed Lemur,Alexandra,N,1995-03-24,captive,NA,23.04,2090,5.21
Ring-Tailed Lemur,Alice,N,1989-03-15,captive,2006-12-11,17.75,2590,13.67
Ring-Tailed Lemur,Alkestis,N,1984-05-09,captive,1988-07-01,4.15,2751,3.3
Ring-Tailed Lemur,Amazonia,N,1995-05-12,captive,NA,0.79,690,0.44
Ring-Tailed Lemur,Anactoria Ii,N,1996-03-14,captive,NA,22.73,2710,2.08
Ring-Tailed Lemur,Anaxo,N,2006-05-19,captive,2006-05-31,0.03,42,0
Ring-Tailed Lemur,Andromeda,N,1997-04-09,captive,2015-01-05,17.75,2440,4.44
Ring-Tailed Lemur,Anemone,N,1980-03-14,captive,1992-05-26,12.21,2815,10.45
Ring-Tailed Lemur,Antiphon,N,1983-03-29,captive,2000-07-06,17.28,3182.5,3.21
Ring-Tailed Lemur,Apama,N,1986-03-25,captive,NA,3.76,1276,0.59
Ring-Tailed Lemur,Apollonus,N,1997-04-11,captive,NA,21.44,2320,10.59
Ring-Tailed Lemur,Arachne,N,1982-04-04,captive,1995-10-10,13.53,2375,4.67
Ring-Tailed Lemur,Aracus,Y,1991-05-23,captive,NA,27.73,2200,27.68
Ring-Tailed Lemur,Aristides,Y,1993-03-21,captive,NA,25.9,2680,25.85
Ring-Tailed Lemur,Artemesia,N,2002-03-29,captive,NA,16.57,1860,5.18
Ring-Tailed Lemur,Aspasia,N,1976-03-29,captive,1990-01-30,13.85,1385,0.62
Ring-Tailed Lemur,Aspasia,N,1976-03-29,captive,1990-01-30,13.85,1248,0.62
Ring-Tailed Lemur,Atossa,N,1981-06-01,captive,NA,9.29,2783,9.11
Ring-Tailed Lemur,Atthis,N,1993-05-17,captive,NA,2.78,2020,2.77
Ring-Tailed Lemur,Attis,N,1983-06-03,captive,NA,2.64,1821,2.07
Ring-Tailed Lemur,Augustus,N,1977-04-22,captive,1982-03-31,4.94,1280,0.51
Ring-Tailed Lemur,Balin-A,N,1974-03-18,captive,1974-04-08,0.06,155,0.04
Ring-Tailed Lemur,Balin-B,N,1975-03-17,captive,1975-03-18,0,56,0
Ring-Tailed Lemur,Baucis,N,1982-04-02,captive,NA,8.27,2524,8.15
Ring-Tailed Lemur,Berisades,Y,2004-03-28,captive,NA,14.87,2620,14.82
Ring-Tailed Lemur,Beryl,N,1990-04-05,captive,2001-07-06,11.26,427,0.26
Ring-Tailed Lemur,Bias,N,1989-04-20,captive,2009-09-09,20.4,1940,5.24
Ring-Tailed Lemur,Brennus,N,1989-03-08,captive,NA,29.65,2460,16.47
Ring-Tailed Lemur,Brigitta,Y,2011-05-16,captive,NA,7.73,2720,7.71
Ring-Tailed Lemur,Buba,N,1989-04-17,captive,1992-08-28,3.37,2176,2.98
Ring-Tailed Lemur,Calista,N,1994-03-25,captive,NA,1.92,2270,1.92
Ring-Tailed Lemur,Calla,N,1977-04-25,captive,NA,1.25,1286,0.46
Ring-Tailed Lemur,Callias,N,1986-03-21,captive,2003-11-20,17.68,1988,1.16
Ring-Tailed Lemur,Calpurnia,N,1971-03-15,captive,NA,10.12,3150,9.68
Ring-Tailed Lemur,Canada Dry,N,2011-03-26,captive,NA,2.5,2280,2.43
Ring-Tailed Lemur,Cap N' Lee,N,2000-03-25,captive,2011-10-07,11.54,2880,11.54
Ring-Tailed Lemur,Capri Sun,N,2010-03-20,captive,NA,8.02,2380,2.16
Ring-Tailed Lemur,Cassandra,N,1994-03-23,captive,NA,24.42,3400,21.01
Ring-Tailed Lemur,Cebes,N,2006-05-19,captive,NA,12.57,2460,5.75
Ring-Tailed Lemur,Cercolas,N,1983-06-03,captive,2001-06-06,18.02,2340,18.02
Ring-Tailed Lemur,Cercops,N,1995-03-16,captive,2017-06-08,22.25,2290,4.27
Ring-Tailed Lemur,Chandler,N,1999-07-23,captive,NA,19.4,2660,12.57
Ring-Tailed Lemur,Charias,N,2000-03-26,captive,2006-04-14,6.05,1930,1.47
Ring-Tailed Lemur,Charissa,N,1994-03-23,captive,NA,14.59,2090,8.65
Ring-Tailed Lemur,Charops,N,1994-03-23,captive,2018-12-29,24.79,2130,5.25
Ring-Tailed Lemur,Chloris,Y,1988-04-17,captive,NA,30.83,2080,30.81
Ring-Tailed Lemur,Chryses,N,1991-06-21,captive,1992-02-17,0.66,654,0.36
Ring-Tailed Lemur,Cimon,N,1976-08-05,captive,1987-02-06,10.51,2537.5,10.5
Ring-Tailed Lemur,Cleander,N,1997-04-11,captive,2010-07-02,13.23,2150,4.43
Ring-Tailed Lemur,Cleis,N,1985-04-09,captive,2010-09-23,25.47,2480,25.47
Ring-Tailed Lemur,Cleobulus,N,1996-05-26,captive,1997-08-15,1.22,1920,1.19
Ring-Tailed Lemur,Cleomedon,N,1990-05-08,captive,NA,5.81,2470,5.48
Ring-Tailed Lemur,Cleomenis,N,1987-04-15,captive,2010-11-17,23.61,2040,23.61
Ring-Tailed Lemur,Corinna,N,1984-03-16,captive,2010-05-05,26.15,2290,17.51
Ring-Tailed Lemur,Cretia,N,1976-03-15,captive,NA,2.36,1620,0.91
Ring-Tailed Lemur,Crito,N,1978-03-27,captive,NA,8.99,1162,0.41
Ring-Tailed Lemur,Croesus,N,1987-03-18,captive,2017-05-01,30.14,2588,3.18
Ring-Tailed Lemur,Crystal Light,N,2010-03-20,captive,NA,8.02,2160,2.16
Ring-Tailed Lemur,Cynisca,N,1983-03-17,captive,1983-04-14,0.08,94,0.02
Ring-Tailed Lemur,Cyrus,N,2002-03-29,captive,NA,16.68,2400,3.41
Ring-Tailed Lemur,Delia,N,1991-04-02,captive,1991-12-11,0.69,1073,0.58
Ring-Tailed Lemur,Democritus,N,1994-05-04,captive,NA,1.81,1600,1.53
Ring-Tailed Lemur,Demonax,N,2003-04-15,captive,NA,15.73,2640,3.97
Ring-Tailed Lemur,Diogenes,N,1980-02-26,captive,NA,1.16,155,0.04
Ring-Tailed Lemur,Dion,N,1984-05-30,captive,1996-09-05,12.28,2820,11.42
Ring-Tailed Lemur,Dorieus,N,2000-03-17,captive,2019-01-08,18.82,2780,18.5
Ring-Tailed Lemur,Dorieus-A,N,2004-04-05,captive,2004-04-13,0.02,73,0.02
